srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool,category
2366,2013-06-08 06:31:51,5,219,,,219,129046,3,4.0,0,3.43,0.2853,0.0,4,239.0,0,16810,1,6,2,0,1,1,,97.85,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0,0
91946,2013-06-23 17:32:09,14,100,,,14,85504,4,0.0,1,3.95,,0.0,4,117.62,0,8588,2,164,4,0,2,0,,6579.33,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
243729,2013-05-07 13:34:57,5,219,,,219,45832,2,3.5,1,2.94,0.0099,4.73,9,82.0,0,23904,3,4,2,0,1,1,,1715.14,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
55513,2012-12-17 20:41:47,5,219,,,219,105179,2,3.5,1,4.3,0.3938,4.59,16,129.0,0,10424,2,8,4,0,1,0,,156.61,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
242572,2013-01-06 18:31:12,5,219,,,219,109192,2,2.5,1,1.79,,4.37,24,50.0,0,24847,2,5,2,0,1,1,,237.73,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
230466,2013-06-02 20:49:26,5,219,,,219,66594,2,2.0,1,1.79,,4.4,18,89.0,0,19544,1,0,1,0,1,0,,0.16,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
291774,2012-11-09 08:49:00,5,219,,,205,138908,4,4.0,0,3.53,0.6646,5.47,6,406.0,1,11900,2,4,2,0,1,0,,8123.99,0,,,,0.0,1.0,,1.0,1.0,8.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
273385,2013-03-03 17:16:14,12,99,2.0,48.17,219,77914,3,4.0,0,4.33,0.2397,5.06,34,92.46,1,8192,2,158,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
29558,2013-02-15 17:38:54,16,31,,,31,37321,0,0.0,0,1.1,,4.6,20,132.3,0,250,1,6,2,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
92070,2013-05-25 21:31:49,5,219,,,219,134323,2,3.0,1,4.32,0.2501,4.74,33,93.0,1,8192,2,6,2,0,1,1,,257.94,0,,,,1.0,0.0,14.0,1.0,0.0,14.0,,,,,1.0,,,,,,,,1.0,0.0,14.0,0,,0,0
82416,2013-04-06 17:49:53,24,216,,,55,59454,3,3.5,0,5.66,0.5399,5.42,21,129.1,0,19392,2,108,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
28517,2013-04-21 15:22:16,5,219,,,219,16687,3,4.0,1,3.09,0.0498,5.21,12,161.0,0,23695,2,11,1,1,1,1,,2461.01,0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
217660,2012-11-21 16:21:59,15,55,,,55,71489,3,3.5,0,4.37,0.2125,4.8,32,151.56,0,27610,1,3,1,0,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,69.0,,,,,,,,,,0,,0,0
58515,2013-02-03 13:29:33,5,219,,,219,127861,4,4.5,1,1.95,0.0118,6.09,9,285.0,0,17713,4,112,2,2,1,0,,321.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
141300,2013-04-17 18:37:38,31,219,,,219,78032,3,4.5,1,4.43,0.4774,5.36,26,198.0,0,9412,2,30,2,0,1,1,,241.99,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
74843,2012-11-02 12:14:52,5,219,,,219,15490,3,4.0,0,3.53,0.0128,4.82,10,80.0,1,25479,1,21,2,0,1,1,,2728.24,1,,,,1.0,0.0,49.0,1.0,0.0,67.0,,,,1.0,0.0,12.0,,,,,,,1.0,0.0,12.0,0,,0,0
131280,2013-05-28 20:37:03,5,59,,,219,70624,3,4.0,1,4.09,0.0351,5.04,25,114.0,0,13870,5,140,2,3,1,0,,1268.67,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
109405,2013-06-16 12:57:07,5,219,,,219,80752,3,2.5,1,2.64,0.0184,0.0,34,80.0,0,7434,1,10,2,0,1,0,,281.34,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
41766,2013-06-10 16:54:00,32,220,,,39,27439,3,4.0,0,3.95,,0.0,13,135.34,1,22084,2,145,2,1,1,1,,2429.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
7388,2013-06-19 08:49:36,14,100,,,219,133674,2,3.5,1,1.39,0.0667,0.0,10,79.82,0,482,1,11,2,2,1,0,,89.32,1,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,10.0,0,,0,0
275504,2013-03-08 10:36:56,5,219,,,100,42248,4,4.5,1,2.77,0.1448,5.16,3,155.0,0,9695,1,109,2,0,1,0,,1081.21,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
143449,2013-02-08 21:27:25,9,59,,,219,104517,4,4.0,1,4.16,0.2534,5.29,18,90.54,1,8192,4,53,2,0,1,0,,1513.43,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,26.0,,,,,,,0.0,0.0,,0,,0,0
235802,2013-02-18 07:31:52,14,100,,,100,2899,5,5.0,1,4.53,0.157,5.64,2,158.31,1,2142,1,16,1,1,1,0,,427.01,1,,,,0.0,0.0,,,,,,,,-1.0,0.0,37.0,,,,,,,-1.0,0.0,37.0,0,,0,0
248189,2013-04-24 17:20:17,5,219,,,219,9987,4,4.0,1,4.47,0.1274,5.34,13,279.0,0,14032,4,102,2,0,1,0,,172.04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
195751,2013-05-01 21:24:50,15,4,3.43,98.74,4,108806,3,4.5,1,1.79,0.0067,4.75,10,113.55,0,6678,1,1,1,1,2,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
52847,2013-05-28 19:28:52,5,219,,,17,11643,3,3.5,0,2.64,0.0474,5.38,25,115.0,1,25345,7,144,2,0,1,0,,1806.96,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
289324,2013-05-26 11:17:15,19,158,3.94,123.58,100,44213,4,4.0,1,4.28,0.1536,5.49,9,173.47,0,17311,1,29,1,2,1,0,,7793.19,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0,,0,0
183759,2013-03-20 19:02:10,5,219,,,219,82196,3,3.5,1,0.0,0.0169,4.45,35,87.0,0,8077,2,51,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0,0
126742,2013-05-20 18:40:31,5,219,,,219,36036,2,4.5,1,0.0,0.003,4.74,27,110.0,0,25540,2,19,2,0,1,1,,121.49,0,,,,1.0,0.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,1.0,0.0,5.0,0,,0,0
294329,2013-05-04 13:01:54,5,219,,,219,83955,2,2.5,1,1.61,0.0173,3.97,20,53.0,0,10775,3,47,2,2,1,1,,98.22,1,,,,0.0,0.0,,,,,,,,-1.0,0.0,11.0,,,,,,,,,,0,,0,0
6937,2013-02-12 12:22:55,15,55,,,219,73969,3,5.0,1,3.04,0.0255,4.82,27,62.65,1,16858,3,59,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
61862,2013-05-31 14:40:44,5,219,,,219,55669,4,3.5,0,4.5,0.0723,5.41,7,214.0,0,13216,6,32,2,2,1,0,,603.27,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
129573,2013-01-18 11:02:07,5,219,,,15,98894,4,4.0,0,3.33,0.035,5.04,3,107.0,0,19144,3,17,2,0,1,0,,7886.66,1,,,,,,,,,,,,,-1.0,0.0,4.0,,,,,,,,,,0,,0,0
169498,2013-06-10 22:24:55,15,207,,,32,77298,5,4.0,1,3.18,0.0139,0.0,31,300.53,0,19398,1,3,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
268951,2013-03-17 11:46:10,5,219,3.0,118.47,219,42047,4,4.0,1,2.08,0.0098,4.98,17,124.0,0,4748,1,3,2,0,1,0,,184.92,0,,,,1.0,0.0,20.0,1.0,0.0,20.0,,,,1.0,0.0,12.0,,,,,,,0.0,0.0,12.0,0,,0,0
28481,2013-06-27 20:11:03,14,219,,,100,37616,3,4.0,1,0.69,,0.0,35,109.76,0,24514,1,64,2,0,1,1,,420.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
117738,2013-06-24 08:21:42,5,219,,,219,71357,2,1.0,1,2.71,0.0107,0.0,20,50.0,0,5536,4,2,1,1,1,0,,135.94,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0,0
102312,2012-12-16 16:07:04,19,158,,,158,57391,4,3.5,0,4.25,0.0981,3.91,31,38.47,1,21415,1,1,1,0,1,0,,,0,,,,,,,1.0,0.0,41.0,,,,,,,,,,,,,,,,0,,0,0
240707,2013-04-16 11:24:53,5,219,,,219,11810,3,4.5,1,2.64,0.0198,5.05,5,118.0,0,19521,1,55,2,0,1,0,,488.23,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
229128,2012-12-26 11:00:44,5,219,4.02,499.3,219,35264,4,4.5,1,5.85,0.3488,5.97,1,382.0,0,24700,3,3,2,1,1,1,,2452.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
47735,2013-05-14 10:59:01,5,219,,,31,110479,0,3.0,0,6.64,0.6298,5.63,6,250.0,0,11530,1,2,2,0,1,1,,4891.03,1,0.0,-1.0,,,,,,,,,,,0.0,-1.0,,,,,,,,0.0,0.0,,0,,0,0
218652,2013-05-30 00:29:52,14,100,,,132,65048,4,4.0,0,1.79,0.0005,4.66,19,97.12,0,4073,1,46,2,0,1,0,,4786.17,0,,,,,,,,,,,,,-1.0,0.0,13.0,-1.0,0.0,13.0,,,,,,,0,,0,0
281324,2013-01-26 12:09:31,5,219,,,48,126298,4,3.0,1,0.0,0.0125,5.23,21,192.0,1,8469,1,86,2,0,1,0,,5487.16,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
253963,2013-06-26 10:08:32,5,219,,,219,114304,5,4.5,1,5.77,0.4723,0.0,8,529.0,0,24700,1,0,2,0,1,0,,409.41,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
266237,2013-01-18 08:22:58,5,219,,,219,30863,4,4.5,1,1.79,0.0248,5.93,18,235.0,0,15752,6,96,2,0,1,0,,5035.49,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
70833,2013-01-06 15:21:06,5,219,,,219,107846,4,4.0,1,2.08,0.0073,5.89,34,234.0,0,8347,4,184,2,0,1,0,,965.96,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
245125,2013-06-10 21:15:02,15,55,,,99,11313,3,3.5,1,0.0,,0.0,26,98.1,0,5423,1,3,1,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,23.0,0.0,0.0,,,,,0,,0,0
277201,2012-11-28 14:25:36,5,219,,,219,37494,3,4.5,1,2.94,,4.85,21,99.0,0,16013,2,3,1,0,1,1,,458.59,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
149497,2012-12-08 04:58:09,24,219,,,219,47857,4,4.5,0,2.56,0.0217,5.1,16,98.9,0,21344,1,19,2,0,1,1,,1245.48,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
168091,2013-06-08 11:31:43,14,100,,,100,102764,3,3.0,0,1.61,0.0272,0.0,2,234.38,0,14663,2,31,1,2,1,0,,2325.77,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
142295,2013-06-19 20:08:38,5,219,,,9,99797,3,4.5,1,3.37,0.0491,0.0,9,89.0,0,7676,1,6,2,0,1,0,,3875.27,0,,,,,,,,,,,,,0.0,0.0,112.0,,,,,,,,,,0,,0,0
126601,2013-06-18 11:45:26,5,219,,,129,40658,4,3.5,0,2.56,0.0116,0.0,12,122.0,0,16076,2,25,4,2,2,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0,0
147300,2013-01-10 12:43:34,5,127,,,219,83595,3,4.0,1,2.64,0.0553,5.18,13,169.0,0,22072,3,2,1,0,1,1,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
7538,2013-01-26 13:53:00,5,219,,,219,102885,3,4.5,1,2.56,0.0532,5.03,1,121.0,0,18495,6,204,2,0,1,0,,609.1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
49593,2013-05-25 07:47:40,5,219,,,219,32153,2,3.5,0,1.39,0.008,4.44,30,72.0,0,26392,1,27,2,0,1,1,,217.65,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
276984,2012-12-04 08:23:47,5,67,4.5,386.35,206,114728,4,4.5,0,5.31,0.2732,5.48,18,80.0,1,23988,2,10,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,30.0,,,,,,,,,,0,,0,0
46951,2013-03-13 07:13:53,5,219,,,219,119929,3,4.0,1,1.79,0.1229,4.93,13,135.0,0,3015,1,93,4,2,2,1,,290.91,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
84682,2013-06-27 05:01:39,24,219,,,219,68491,3,4.0,0,3.87,0.6124,0.0,8,218.98,0,7318,3,16,1,1,2,1,,316.99,0,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,0,,0,0
67701,2013-01-23 23:28:15,5,219,,,219,132685,3,5.0,1,3.09,,5.19,12,189.0,0,15534,2,65,2,0,1,1,,243.57,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
99226,2013-05-15 08:15:31,5,219,,,219,26162,2,4.0,1,3.47,0.1088,4.85,11,64.0,0,5975,3,7,3,0,1,0,,776.38,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
154484,2013-04-07 17:42:23,24,216,,,224,38424,3,4.5,0,2.71,0.0087,3.8,26,20.66,0,24042,1,28,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
113399,2012-11-30 19:07:11,11,103,,,103,32594,3,2.5,0,2.71,,4.25,12,114.86,0,12270,1,10,4,0,1,0,,,0,,,,,,,,,,1.0,0.0,12.0,,,,,,,,,,,,,0,,0,0
265514,2013-01-22 07:57:53,14,100,,,219,39115,3,4.5,1,3.83,0.0633,5.41,32,179.45,0,6820,2,72,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
172780,2013-04-21 22:17:35,13,39,,,81,8816,3,2.0,0,2.64,,4.23,12,41.84,0,18627,2,48,2,0,1,1,,,1,,,,0.0,0.0,,1.0,0.0,46.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0,0
80286,2013-01-20 23:34:22,22,92,,,219,50680,3,4.0,1,3.0,0.0072,5.66,16,138.67,0,12582,2,78,2,0,1,0,,,0,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0,,0,0
110448,2013-06-25 08:30:54,5,219,,,219,33869,2,2.5,0,1.1,0.0247,0.0,7,70.0,0,25783,2,24,2,0,1,1,,117.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
48814,2013-01-07 18:29:32,14,100,,,219,27705,4,4.0,1,3.0,0.1102,4.78,3,84.19,1,23452,3,25,2,0,1,1,,149.01,0,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
139384,2012-11-06 18:02:06,14,100,,,219,99130,5,3.5,0,4.73,0.2254,5.94,2,296.34,1,25426,5,46,3,0,1,0,,2570.87,0,,,,0.0,0.0,,,-1.0,,,,,,,,,,,,,,,-1.0,,0,,0,0
249852,2013-05-24 12:18:27,32,220,,,220,441,5,4.5,1,4.56,0.2478,5.8,20,361.0,0,16757,1,4,1,0,1,0,,456.39,0,,,,-1.0,0.0,31.0,0.0,0.0,54.0,,,,0.0,0.0,,,,,,,,,,,0,,0,0
174085,2013-04-05 12:53:47,15,55,,,55,36904,4,3.5,1,0.69,0.0054,4.73,35,115.03,0,18369,1,0,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
94088,2013-01-25 16:28:36,5,219,,,219,122582,3,4.5,1,2.2,0.0311,5.16,30,117.0,0,17713,2,8,2,1,1,1,,533.37,1,,,,0.0,0.0,,1.0,0.0,13.0,,,,,,,,,,,,,,1.0,,0,,0,0
22429,2012-11-14 21:22:07,5,219,,,219,35679,4,4.5,1,5.11,,5.74,1,276.0,1,13430,3,15,2,0,1,1,,1479.17,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
37044,2013-03-23 20:24:11,5,219,,,219,61502,3,3.0,1,1.61,,4.66,25,112.0,0,15265,4,7,3,1,2,1,,2295.45,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
121218,2012-12-09 11:33:16,24,216,3.57,279.49,219,46274,5,4.5,1,4.08,0.1012,5.85,26,261.63,1,8192,2,143,3,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
307442,2012-12-10 19:31:42,5,219,,,219,70316,3,4.0,1,2.3,0.0861,4.75,10,73.0,0,15056,1,20,2,0,1,0,,571.87,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
102431,2013-04-29 23:36:21,5,219,,,59,98652,2,3.0,0,3.04,,5.11,34,43.0,1,18596,7,49,2,0,1,0,-65.5571,2411.06,0,,,,0.0,0.0,,,,,,,,1.0,0.0,15.0,,,,,,,,,,0,,0,0
194840,2012-12-15 13:49:59,5,219,,,219,73957,3,5.0,1,1.95,0.0263,4.96,24,119.0,0,7237,1,0,1,1,1,1,,151.2,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
8086,2013-04-26 23:29:46,5,125,,,138,129452,3,4.0,0,3.71,0.0479,5.5,13,160.0,0,23276,2,75,2,2,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
300825,2013-02-18 09:37:18,14,100,,,219,29028,4,4.5,1,2.77,0.096,5.97,12,308.7,1,6314,9,44,2,0,1,0,,3101.48,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
148078,2013-06-11 15:31:34,24,216,,,39,66358,5,4.5,1,3.89,,0.0,26,243.69,0,6879,2,10,1,0,1,1,,,0,,,,0.0,0.0,,1.0,0.0,17.0,0.0,0.0,,1.0,0.0,17.0,,,,,,,,,,0,,0,0
313288,2013-04-25 10:57:05,5,219,,,219,61179,3,3.5,0,2.2,0.0651,4.71,1,109.0,0,2502,3,6,1,0,1,0,,2400.73,1,,,,-1.0,0.0,9.0,-1.0,0.0,9.0,,,,,,,,,,,,,-1.0,0.0,9.0,0,,0,0
116333,2013-06-18 17:12:53,5,123,,,59,2598,4,4.5,0,4.39,,0.0,19,84.0,0,18439,6,32,2,0,1,0,,,1,,,,,,,,,,,,,-1.0,0.0,11.0,,,,,,,,,,0,,0,0
179890,2013-01-24 11:19:34,10,4,,,4,27384,4,4.0,0,3.0,,5.15,16,70.9,1,8403,1,0,1,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
47365,2013-04-30 13:56:21,32,220,,,219,100122,5,4.0,1,3.83,,5.86,16,405.52,1,23722,11,183,2,0,1,0,,9641.42,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
36599,2013-02-16 07:39:43,14,100,,,219,95292,4,3.5,1,2.71,0.0111,4.76,33,129.17,0,8347,1,371,3,0,1,1,,2305.24,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
276040,2013-02-12 16:34:35,14,100,,,219,58743,3,3.0,0,1.1,0.01,5.7,27,98.77,0,11700,4,13,1,0,1,0,,2093.5,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
300075,2013-02-23 12:42:31,5,219,,,219,9098,0,2.0,1,0.0,,4.06,35,54.0,0,27425,2,6,2,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
154318,2012-12-27 01:50:51,22,92,,,117,65731,5,0.0,0,1.61,,5.7,28,194.47,1,1878,1,2,2,0,1,1,,,1,,,,-1.0,0.0,10.0,0.0,0.0,,-1.0,0.0,10.0,-1.0,0.0,10.0,,,,,,,,,,0,,0,0
297001,2013-03-17 20:38:07,5,219,,,219,39851,2,4.0,1,2.83,0.0963,4.92,24,89.0,0,4075,1,22,1,2,1,0,,2641.66,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
26371,2012-11-04 08:42:10,24,216,,,219,11103,2,2.5,1,2.08,0.0306,4.34,16,78.57,0,25964,1,19,2,0,1,1,,,0,,,,-1.0,0.0,23.0,-1.0,0.0,23.0,,,,-1.0,0.0,23.0,,,,,,,-1.0,0.0,23.0,0,,0,0
326997,2013-03-19 08:13:46,14,100,,,55,100149,3,3.0,0,5.68,0.4364,5.12,7,156.8,1,19392,2,83,4,0,1,0,,3551.08,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
132863,2013-06-09 08:37:00,5,219,,,55,126055,3,3.5,1,3.53,,0.0,14,90.0,0,15899,2,84,2,0,1,0,,4601.12,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
26525,2013-04-17 14:06:47,5,219,,,219,104397,2,3.5,1,3.04,0.0964,4.29,14,91.0,0,7246,1,2,1,0,1,1,,73.05,0,,,,-1.0,0.0,30.0,-1.0,0.0,30.0,,,,,,,,,,,,,,,,0,,0,0
263333,2013-06-12 18:41:57,5,59,,,219,122112,5,5.0,1,4.29,0.2668,0.0,12,195.0,0,8192,4,18,2,0,1,0,,1513.43,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
217325,2012-11-05 22:04:50,15,55,3.67,193.12,219,37555,4,4.5,1,3.87,0.4794,5.74,14,418.66,0,3187,3,7,2,0,2,0,,,0,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,1.0,0.0,15.0,,,,,,,1.0,0.0,11.0,0,,0,0
144556,2013-02-23 03:42:05,5,117,2.76,135.93,219,140337,3,3.5,1,2.08,,5.15,30,159.0,0,23389,1,21,8,0,4,1,,,0,,,,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
296456,2013-05-01 22:34:39,15,55,,,99,38074,3,4.0,0,2.83,0.0855,4.75,13,104.22,0,25464,1,58,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
106682,2013-05-28 07:00:33,5,219,2.5,170.55,219,96112,3,4.0,1,4.17,0.1186,4.99,8,119.0,0,3602,5,83,1,0,1,0,,2587.4,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0,0
203615,2013-04-04 06:33:17,5,219,,,219,91449,3,4.0,0,3.33,0.4416,5.27,3,120.0,0,912,1,10,2,1,1,0,,130.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
70684,2013-03-05 16:08:51,5,219,,,219,82430,2,2.0,1,2.56,0.1864,5.07,24,65.0,0,5241,1,0,2,0,1,0,,314.24,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,23.0,0,,0,0
151745,2013-04-01 12:22:02,5,219,3.5,154.85,219,137039,2,4.0,1,2.48,0.1935,4.66,35,114.0,0,280,1,2,1,0,1,0,,116.39,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
226968,2013-02-01 17:08:03,15,55,4.63,243.95,219,82699,3,4.0,1,2.3,0.0022,4.97,13,167.92,0,7714,3,12,1,1,2,0,,4827.38,0,,,,,1.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0,0
208560,2013-03-06 12:31:30,5,219,,,219,83194,2,3.0,1,1.39,0.0166,4.18,7,52.0,1,12948,4,4,2,0,1,0,,760.06,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,15.0,,,,,,,,,,0,,0,0
153916,2013-05-29 08:16:25,15,55,,,132,68751,4,4.0,0,0.69,0.0013,4.99,36,92.3,1,1815,2,35,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,7.0,,,,,,,,,,0,,0,0
178728,2012-12-21 10:11:47,5,219,,,219,72473,3,3.5,1,3.18,0.0123,4.88,27,75.0,0,8347,1,1,2,0,1,1,,13.35,0,,,,-1.0,0.0,11.0,,,,,,,0.0,0.0,12.0,,,,,,,-1.0,0.0,11.0,0,,0,0
172240,2013-04-14 16:48:58,5,219,,,219,32240,3,3.5,1,1.79,,5.04,16,130.0,0,7971,1,5,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0,0
231896,2012-12-27 13:12:16,5,219,2.5,99.8,219,126657,4,4.0,1,5.96,0.1755,6.02,12,189.0,1,4562,2,14,3,0,3,1,,732.09,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,6.0,0,,0,0
188582,2013-04-19 16:50:24,18,219,,,219,48492,3,4.5,1,2.4,0.041,5.3,13,129.23,0,13233,1,1,4,0,1,1,,662.07,0,,,,,,,,,,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,13.0,0,,0,0
150044,2012-12-23 09:09:39,5,74,,,99,87143,4,4.0,0,5.1,0.2465,5.59,22,172.0,0,4440,6,4,2,1,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0,0
28045,2013-04-16 19:36:52,15,55,,,219,55943,3,4.5,1,2.3,0.0116,5.08,13,124.42,1,7971,6,11,1,0,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0,0
80233,2013-06-12 07:59:58,15,219,,,99,36831,3,2.5,1,1.61,0.097,0.0,12,87.62,0,7542,1,19,1,0,1,0,,4635.12,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0
30561,2013-06-10 08:26:42,5,219,2.14,81.18,219,12585,3,4.5,1,0.69,,0.0,28,142.0,0,607,3,0,2,0,1,0,,71.69,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0,0
